,Unnamed: 0.1,Unnamed: 0,title,tmdbid,rank,release_date,runtime,summary,genres,production,country,director,starring,poster_path,study_level
436,436,1311,The Fault in Our Stars,222935,7.6,2014-05-16,133,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.","Romance, Drama",TSG Entertainment,United States of America,Josh Boone,"David Whalen, Matthew Wolf, Willem Dafoe, Emily Peachey, Lily Kenna, Jean Brassard, Jennifer Kline, Alexander Murph, Sebastian Dean, Daniel Booko, Jordan Drexel, Emily Bach, Sitara Attaie, Silvio Wolf Busch, Joe Fishel, Lauren Blumenthal, Toni Saladna, Ana Dela Cruz, Cheyenne Hurley, Ansel Elgort, Nikki Lipinski, Danielle Hartnett, Nat Wolff, Mike Birbiglia, Carly Otte, Dina Morrone, C.J. Evans, Alexis Hodges, Jacqueline Pinol, Tim Hartman, Randy Kovitz, Cindy Zeng, Bethany Leo, Steven Edmonds, Tanner Boatwright, Milica Govich, Viviana Cardenas, Shailene Woodley, Jim Pirri, Josh Potter, Lotte Verbeek, Jean Gilpin, Joey Richter, Nicholas Guest, Carol Weyers, Laura Dern, Richard C. Fishel, Allegra Carpenter, Sam Trammell, Taylor Dettore, PJ Rossotto",/ep7dF4QR4Mm39LI958V0XbwE0hK.jpg,B2
443,443,1331,King Kong,244,7.6,1933-03-15,104,"Adventurous filmmaker Carl Denham sets out to produce a motion picture unlike anything the world has seen before. Alongside his leading lady Ann Darrow and his first mate Jack Driscoll, they arrive on an island and discover a legendary creature said to be neither beast nor man. Denham captures the monster to be displayed on Broadway as King Kong, the eighth wonder of the world.","Adventure, Fantasy, Horror",RKO Radio Pictures,United States of America,"Ernest B. Schoedsack, Merian C. Cooper","Noble Johnson, Everett Brown, Allen Jenkins, James Flavin, John Northpole, Blackie Whiteford, Odel Conley, Victor Wong, Sailor Vincent, Frank Reicher, Bill Williams, Steve Clemente, Merian C. Cooper, Edward Clark, George Magrill, Harry Cornbleth, Jack Perry, Harry Strang, Charlie Hall, Robert Armstrong, Frances Curry, Paul Porcasi, Sam Hardy, Madame Sul-Te-Wan, James Dime, Sandra Shaw, Roy Brent, Reginald Barlow, Onest Conley, Bruce Cabot, Fay Wray, Gil Perkins, Harry Tenbrook, Louise Emmons, Roscoe Ates, Dorothy Gulliver, Dick Curtis, Ernest B. Schoedsack, Carlotta Monti",/lHlnxKL5GbgRibyRFI7n1Ey850i.jpg,B2
513,513,1575,Boogie Nights,4995,7.6,1997-10-10,156,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",Drama,New Line Cinema,United States of America,Paul Thomas Anderson,"Summer Cummings, John C. Reilly, Ricky Jay, Burt Reynolds, Gregory T. Daniel, Greg Bronson, Missy Spell Tanner, Veronica Hart, Channon Roe, Tyrone D. Dixon, Brian Kehew, Jake Cross, Scott Fowler, Mark Wahlberg, Grace Bustos, Michael Raye Smith, William H. Macy, Michael Ballhaus, Diane Mizota, Goliath, Little Cinderella, Skye Blue, Patricia Forte, Alexander D. Slanger, Misty Tamburelli, Eric Winzenried, Laura Gronewold, Melora Walters, Anne Fletcher, Jami Philbrick, Nathan Prevost, Thomas Jane, Jack Riley, Michael S. Stencil, Dustin Courtney, Samson Barkhordarian, Jack Wallace, Sharon Ferrol-Young, Tony Tedeschi, Melanie A. Gage, Vernon Guichard II, Alfred Molina, Jamielyn Lippman, Tom Lenk, Jason Andrews, Selwyn Emerson Miller, Aaron Stielstra, Sean Welch, Greg Lauren, Philip Baker Hall, Don Cheadle, Raymond Laboriel, Rico Bueno, Dee Dee Weathers, Israel Juarbe, Lisa Ratzin, Philip Seymour Hoffman, Lawrence Hudd, Heather Graham, Robert Ridgely, Jonathan Quint, Audrey Wiechman, Jose Chaidez, Luis Guzmán, Don Amendolia, Kai Lennox, Eddie Garcia, Sebastian La Cause, Jon Brion, Brad Braeden, Leslie Redden, Mike Gunther, Michael Jace, Julianne Moore, Lexi Leigh, Theo Mayes, B. Philly Johnson, Tom Dorfmeister, Robin Sharp, Michael Penn, George Anthony Rae, Coleman McClary, John Doe, Nina Hartley, Lance MacDonald, Darrel W. Wright, Stanley DeSantis, Michael Stein, Joe G.M. Chan, Allan Graf, Joanna Gleason, Tim Soronen, Jorga Caye, Nicole Ari Parker, Robert Downey Sr., Laurel Holloman",/wnE24UPCPQsQnbBOu4zVE2qaDNm.jpg,C1
521,521,1602,The Irishman,398978,7.6,2019-11-01,209,"Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.","Crime, Drama, History",Tribeca Productions,United States of America,Martin Scorsese,"Al Linea, Sebastian Maniscalco, James Martin, Bernie Martin, Daniel H. Jenkins, Robert Mladinich, James Licata, Alfred Sauchelli, Jr., Logan Crawford, Bill Timoney, Luke Smith, Patrick Murney, Richard V. Pagano, Lucia Giannetta, Virl Andrick, Ken Wulf Clark, Craig Vincent, Joseph Bono, India Ennenga, Andrea Weinzierl, Jesse Plemons, Vince Maritato, Jonathan Morris, Garry Pastore, Jennifer Mudge, Vincenzo DelRiccio, Rich Reilly, Joe Caniano, Patrick Borriello, Charles DelGatto, Brent Langdon, Anna Paquin, Lawrence Smith, Patrick Gallo, Johnny T. Sollitto, Samantha Coppola, Al Pacino, James P. Harkins, Giacomino J. Matra, Bobby Cannavale, Peter Jay Fernandez, Harvey Keitel, Tess Price, Anthony J. Gallo, Michael Gongora, Vito Picone, Robin Kerbis, Action Bronson, James Lorinz, James D. Forsha, Tony Suriano, Kevin O'Rourke, Jon Bruno, John Polce, Tommy Bayiokos, Margaret Anne Florence, Robert Funaro, Tracy J. Everitt, Meghan Rafferty, John Rue, Joe Giorgio, Frank L. Messina, Vanessa Mitchell, Madison Eastman, Lori Arkin, Michael Iacono, Michael Bottari, Lauren Aparicio, Dominick LaRuffa Jr., Jason A. Iannacone, Paul Herman, Jamil Antonio Stefan, Eugene Bunge, Craig 'Radioman' Castaldo, Diana Agostini, Nina Lafarga, Bill McHugh, Domenick Lombardozzi, Aldo Sergi, Barry Primus, Paul Borghese, Cilda Shaur, Frank Pietrangolare, Thomas J. McDonald, Rebecca Faulkenberry, Jack Caruso, Jack Huston, Gino Cafarelli, Shade Rupe, Joseph Riccobene, Steve Beauchamp, Jeffrey Paul, Michael Cullum, Philip Suriano, Jim Norton, Steve Routman, Kelley Rae O'Donnell, Cliff Moylan, Peter Claymore, Frank Aquilino, Joseph Russo, Mark Fairchild, Jordyn DiNatale, Veronica Alicino, Louis Cancelmi, Neil Posner, Amanda Kloots, Mario Corry, Nicholas Wight, Jake Hoffman, Robert C. Kirk, John Cenatiempo, Welker White, Aleksa Palladino, Saint Marino, Clark Carmichael, Richard V. Licata, Vinny Vella, Erick Zamora, Ira Drukier, Danny A. Abeckaser, Dean Ciallella, Blaise Corrigan, Barbara Eyland, Lou Martini Jr., Craig DiFrancia, Siena Marino, Nicholas Chrysan, Purdie Baumann, Michael Romeo Ruocco, Mike Massimino, J.C. MacKenzie, Marin Ireland, Bo Dietl, Kate Arrington, Samantha Soule, Louis Vanaria, Jeremy Luke, John Bianco, John Garrett Greer, Jesse Wildman, Ron Castellano, Kevin Kane, Stephanie Kurtzuba, Matt Walton, Joe Pesci, Anne Horak, Jill Brown, Paul Pearlman, Marco Greco, James Ciccone, Robert De Niro, Jeff DeHart, Larry Mazza, Stephen Mailer, Matthew F. O'Connor, Steven Maglio, Billy Smith, David Aaron Baker, Alfred Nittoli, Ray Romano, Johnny Potenza, Stanley Burns, Steven Van Zandt, Paul Ben-Victor, Ernest L. Sanders Jr., John Scurti, Gary Basaraba, Joe Passaro, Amelia Brain, Stephen Graham, Lucy Gallina, Glenn Cunningham, Michael C. Brennan, Steve Witting, Thomas E. Sullivan, Bridget Barkan, Fernando Vera, Dascha Polanco, Rick Bolander, Kathrine Narducci, Ian Zelbo, Michael Leviton, Tim Neff, Brittany Bigelow, Thomas J. Jenkins",/mbm8k3GFhXS0ROd9AD1gqYbIFbM.jpg,C2
537,537,1649,The Others,1933,7.6,2001-08-02,104,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.","Horror, Mystery, Thriller",Dimension Films,Spain,Alejandro Amenábar,"Renée Asherson, Ricardo López, Keith Allen, Aldo Grilo, Fionnula Flanagan, Alexander Vince, Nicole Kidman, Alakina Mann, Michelle Fairley, Eric Sykes, Gordon Reid, Christopher Eccleston, Elaine Cassidy, James Bentley",/p8g1vlTvpM6nr2hMMiZ1fUlKF0D.jpg,C1
570,570,1743,Night of the Living Dead,10331,7.6,1968-10-04,96,"A group of strangers trapped in a farmhouse find themselves fending off a horde of recently dead, flesh-eating ghouls.","Horror, Thriller",Image Ten,United States of America,George A. Romero,"Joann Michaels, Keith Wayne, Karl Hardman, Jack Givens, Kyra Schon, William Mogush, Steve Hutsko, S. William Hinzman, Randy Burr, Samuel R. Solito, Ross Harris, A.C. McDonald, Mark Ricci, Judith Ridley, Paula Richards, William Burchinal, Richard Ricci, John Simpson, George A. Romero, Charles Craig, Marilyn Eastman, Rudy Ricci, Jason Richards, Ella Mae Smith, John A. Russo, Phillip Smith, Duane Jones, Sharon Carroll, Russell Streiner, Dave James, Frank Doak, Lee Hartman, Herbert Summer, Al Croft, Richard France, Judith O'Dea, Bill Cardille, George Kosana",/rSBkU4g4uvZQIMOSpvrmvR4VwhA.jpg,C1
572,572,1756,The Game,2649,7.6,1997-09-12,129,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a cold-hearted loner, receives an unusual present from his younger brother, Conrad: a gift certificate to play a unique kind of game. In nary a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.","Drama, Thriller, Mystery",PolyGram Filmed Entertainment,United States of America,David Fincher,"Carlos Hoy, Rachel Flanagan, John Hammil, Trish Summerville, Armin Mueller-Stahl, Linda Manz, James Brooks, Jason Kristofer, Jarion Monroe, Jeffrey Michael Young, Keena Turner, Duffy Gaver, Vic Ferreira, Marc Siegler, Sean Moloney, Jay Gordon, Curtis Vanterpool, Christopher John Fields, Tammy Koehler, Charles Branklyn, Victor Talmadge, Anna Katarina, Kimberly Russell, Stephen Cowee, Harris Savides, Peter Donat, Harrison Young, Carroll Baker, Daniel Schorr, James Rebhorn, Sean Penn, Kat Kilkenny, Charles Martinet, Aaron Lucich, Edward Campbell, Yuji Okumoto, John Cassini, Sean Lanthier, Sara Davallou, Deborah Kara Unger, Rachel Steinberg, Caroline Barclay, Peter Davidian, Michael Massee, Joe Frank, Elizabeth Dennehy, Owen Masterson, Bob Stephenson, J. Anthony Pena, Alex Lynwood, Florentine Mocanu, André Brazeau, Gypsy Boots, George Maguire, Michael Douglas, Spike Jonze, Lily Froehlich, Tommy Flanagan, Michael Lynwood, Gerry Becker, Joy Ann Ryan, Hideo Kimura, John Aprea, Scott Hunter McGuire, Mark Boone Junior, Jack Kehoe, Bill Flannery",/evph7FByd63yCZ42e2YRmIy37uc.jpg,C1
681,681,2134,Children of Men,9693,7.6,2006-09-22,109,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.","Drama, Action, Thriller, Science Fiction",Universal Pictures,United Kingdom,Alfonso Cuarón,"Raymond Trickitt, Tehmina Sunny, Gary Hoptrough, Michael Klesic, Phaldut Sharma, Dorothy Grumbar, Milenka James, Faruk Pruti, Andrew Brooke, Kim Fenton, Julianne Moore, Mishal Husain, Jody Halse, Simon Poland, Yolanda Vazquez, Ernesto Tomasini, Bruno Ouvrard, Somi De Souza, Laurence Woodbridge, Rita Davies, Rob Inch, Clive Owen, Joy Richardson, Charlie Hunnam, Nirmala Martis, Andy Callaghan, Michael Haughey, Billy Cook, P. D. James, Yana Yanezic, Goran Kostić, Nabil Shaban, John Warman, Juan Gabriel Yacuzzi, Rebecca Howard, Chris Gilbert, Jamie Kenna, Michael Caine, Jamie Lengyel, Galina McWhirr, Ida Church, Maria McErlane, Thorston Manderlay, Pam Ferris, Peter Mullan, João Costa Menezes, Denise Mack, Paul Warren, Ed Westwick, Forbes KB, Philippa Urquhart, Barnaby Edwards, Phoebe Hawthorne, Jacek Koman, Caroline Lena Olsson, Ilario Bisi-Pedro, Valerie Griffiths, Francisco Labbe, Atalanta White, Keith Dunphy, Maurice Lee, Jon Chevalier, Dhafer L'Abidine, Georgia Goodman, Barry Martin, Vidal Sancho, Oana Pellea, Steve Murphy, Dermot O'Neill, Rob Curling, Alexandre Bestavashvili, Chiwetel Ejiofor, Clare-Hope Ashitey, Miriam Karlin, Martina Messing, Michael Snelders, Danny Huston, Nihal Arthanayake",/5Q1biVlMz8sUWZhOLysgjnUTGfs.jpg,C1
712,712,2263,Gattaca,782,7.6,1997-09-07,106,"In a future society in the era of indefinite eugenics, humans are set on a life course depending on their DNA. Young Vincent Freeman is born with a condition that would prevent him from space travel, yet is determined to infiltrate the GATTACA space program.","Thriller, Science Fiction, Mystery, Romance",Jersey Films,United States of America,Andrew Niccol,"Ethan Hawke, Ernest Borgnine, Una Damon, Tony Shalhoub, William Lee Scott, Carlton Benbry, Gabrielle Reece, Jude Law, George Marshall Ruge, Steve Bessen, Xander Berkeley, Maya Rudolph, Russell Milton, Alan Arkin, Gore Vidal, Susan Jennifer Sullivan, Mason Gamble, Chad Christ, Uma Thurman, Cynthia Martells, Elias Koteas, Jayne Brook, Loren Dean, Clarence Graham, Lindsey Ginter, Dean Norris, Elizabeth Dennehy, Ryan Dorin, Vincent Nielson, Blair Underwood, Ken Marino, Greg Sestero",/mi8ow4MIoPvgBnWB1OKe0ph0woa.jpg,C1
738,738,2356,Changeling,3580,7.6,2008-10-24,141,"Los Angeles, 1928. When single mother Christine Collins leaves for work, her son vanishes without a trace. Five months later, the police reunite mother and son. But when Christine suspects that the boy returned to her isn't her child, her quest for truth exposes a world of corruption.","Crime, Drama, Mystery",Universal Pictures,United States of America,Clint Eastwood,"Russell Edge, Jason Butler Harner, Jim Nieb, Erica Grant, Gary Buckner, Muriel Minot, Stephen W. Alvarez, Navah Raphael, Colby French, Dominick Dunne, Pamela Dunlap, Bruce Holman, E.J. Callahan, John H. Tobin, Jim Cantafio, Jarrod Robbins, Clint Ward, JW Wiseman, Maria J. Rockwell, Devon Conti, Joshua Logan Moore, Jeffrey Donovan, Angelina Jolie, Peter Gerety, Jeffrey Hutchinson, Michael Lovern, John Malkovich, Wendy Worthington, Eddie Alderson, Michael Dempsey, Ryan Cutrona, Kerry Hennessy, Zach Mills, Brian Prescott, Colm Feore, William Charlton, Richard King, Sterling Wolfe, Patrizia Milano, Antonia Bennett, Michelle Gunn, Scott Leva, Callie Thompson, Lily Knight, Reed Birney, Suzanne LaChasse, Marissa Welsh, Pete Rockwell, Gregg Binkley, Asher Axe, Ric Sarabia, Kerri Randles, Michael Kelly, Amy Ryan, Scott Pierce, Peter Breitmayer, Jan Devereaux, Jeff Cockey, Kevin Glikmann, Hope Shapiro, Kelly Lynn Warren, Caleb Campbell, Michael McCafferty, Madison Hodges, John Harrington Bland, Gattlin Griffith, Debra Christofferson, Andre Alexsen, David Goldman, Devon Gearhart, J.P. Bumstead, Drew Richards, Roger Hewlett, Christopher Karl Johnson, Jennifer Swirtz, Cooper Thornton, Dalton Stumbo, January Welsh, Mary Stein, Frank Wood, Kimberly Langley, Geoff Pierson, Morgan Eastwood, Joe Kaprielian, Phil Van Tee, Jessica Irvine Drake, Anthony De Marco, Danton Dabar, Dawn Flood, William Brent, Dale Dickey, Austin Mensch, Riki Lindhome, Denis O'Hare, Jen Lilley",/iECXjFF8JkTnNJvik14WbPpc9s9.jpg,C1
744,744,2396,Thelma & Louise,1541,7.6,1991-05-24,130,"Whilst on a short weekend getaway, Louise shoots a man who had tried to rape Thelma. Due to the incriminating circumstances, they make a run for it and thus a cross country chase ensues for the two fugitives. Along the way, both women rediscover the strength of their friendship and surprising aspects of their personalities and self-strengths in the trying times.","Drama, Thriller, Crime, Adventure",Metro-Goldwyn-Mayer,United Kingdom,Ridley Scott,"Kristel L. Rose, Michael Delman, Stephen Tobolowsky, Geena Davis, Christopher McDonald, Carol Mansell, Robert 'Bobby Z' Zajonc, Shelly Desai, Marco St. John, Brad Pitt, Ken Swofford, Michael Madsen, Jack Lindine, Susan Sarandon, Harvey Keitel, Gregory J. Barnett, Lucinda Jenney, Rob Roy Fitzgerald, Timothy Carhart, Jason Beghe, Stephen Polk, Charlie Sexton, Noel L. Walcott III, Sonny Carl Davis",/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg,B2
806,806,2669,Hot Fuzz,4638,7.6,2007-02-14,121,"Former London constable Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.","Crime, Action, Comedy",Big Talk Studios,France,Edgar Wright,"Stuart Wilson, Edgar Wright, Alice Lowe, David Bradley, Rafe Spall, Nicholas Wilson, Karl Johnson, Alexander King, Lucy Punch, Eric Mason, Peter Wild, Simon Pegg, Robert Popper, Rory McCann, Rory Lowings, Peter Jackson, Stephen Merchant, Tim Barlow, Steve Coogan, Kenneth Cranham, Troy Woollan, Ron Cook, Edward Woodward, Timothy Dalton, Anne Reid, Patricia Franklin, Bill Nighy, Joe Cornish, Cate Blanchett, Jim Broadbent, Trevor Nichols, Tom Strode Walton, Paddy Considine, Martin Freeman, Maria Charles, Lorraine Hilton, Ben McKay, Kevin Eldon, Billie Whitelaw, Kevin Wilson, Bill Bailey, Peter Wight, Graham Low, Chris Waitt, David Threlfall, Paul Freeman, Olivia Colman, Colin Michael Carmichael, Julia Deakin, Elizabeth Elvin, Garth Jennings, Nick Frost, Gillian Rosemary Smith, Lesley Wright, Adam Buxton",/zPib4ukTSdXvHP9pxGkFCe34f3y.jpg,B2
862,862,2932,Harold and Maude,343,7.6,1971-12-20,91,The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don’t matter and they become best friends and love each other.,"Comedy, Drama, Romance",Paramount Pictures,United States of America,Hal Ashby,"G. Wood, Tom Skerritt, Susan Madigan, Margot Jones, Ellen Geer, Bud Cort, Ray K. Goman, Hal Ashby, Ruth Gordon, Judy Engles, Harvey Brumfield, Henry Dieckoff, Sonia Sorel, Charles Tyner, Shari Summers, Gordon Devol, Eric Christmas, Philip Schultz, Vivian Pickles, Barry Higgins, Cyril Cusack",/t7qEuGwDjcYu8ajaKZ68DeDnOxw.jpg,B1
